7.012312;10.42303;0;3.804622;90.00008
7.028879;10.45156;0;3.804622;90.00008
7.045446;10.48002;0;3.804622;90.00008
7.062045;10.50843;0;3.804622;90.00008
7.078581;10.53678;0;3.804622;90.00008
7.098532;10.59065;0;3.804622;90.00008
7.115108;10.61623;0;3.804622;90.00008
7.13186;10.64184;0;3.804571;90.00008
7.148811;10.66747;0;3.804571;90.00008
7.164812;10.69313;0;3.804571;90.00008
7.181558;10.7188;0;3.804571;90.00008
7.19826;10.7445;0;3.804571;90.00008
7.214694;10.77021;0;3.804622;90.00008
7.23126;10.79594;0;3.804622;90.00008
7.249017;10.8217;0;3.804622;90.00008
7.265585;10.90845;0;3.994344;90.00009
7.282153;11.05405;0;4.357614;90.00009
7.29872;11.25665;0;4.879737;90.00008
7.315287;11.5147;0;5.547577;90.00008
7.331921;11.82687;0;6.349156;90.00006
7.348859;12.19202;0;7.273676;90.00006
7.365827;12.6092;0;8.311275;90.00004
7.381773;13.07754;0;9.453011;90.00004
7.39812;13.59631;0;10.69069;90
7.414692;13.59631;0;10.69069;90
7.431635;14.83936;0;13.59991;89.99997
7.4486;15.5052;0;15.06806;89.99995
7.464567;15.5052;0;15.06806;89.99995
7.480953;16.27612;0;16.80063;89.99992
7.497521;17.0927;0;18.58323;89.99989
7.514432;17.95453;0;20.41217;89.99987
7.530654;18.86116;0;22.28397;89.99986
7.547338;19.81205;0;24.19533;89.99981
7.564299;20.8066;0;26.14314;89.99979
7.580662;21.84414;0;28.12444;89.99974
7.597576;22.9239;0;30.13641;89.99972
7.613537;24.04509;0;32.17633;89.99967
7.630504;25.20679;0;34.24171;89.99962
7.646626;26.40803;0;36.33006;89.9996
7.663475;27.64778;0;38.43903;89.99954
7.679896;28.92492;0;40.56641;89.99949
7.696321;30.23828;0;42.71008;89.99944
7.712908;31.58661;0;44.86797;89.99939
7.72977;32.96862;0;47.03817;89.99931
7.746019;34.38295;0;49.2188;89.99925
7.762667;35.82821;0;51.40811;89.99918
7.779613;37.30293;0;53.60441;89.9991
7.79572;38.80563;0;55.80611;89.999
7.812518;40.33477;0;58.01168;89.99889
7.829473;41.88881;0;60.21967;89.99878
7.845428;43.46613;0;62.42873;89.99865
